,State Name,county Name,AQI,Date,Category,Defining Parameter,date_code,Week,max_aqi
27907,California,San Mateo,48,2020-11-22,Good,PM2.5,202047,47,48
27913,California,San Mateo,34,2020-11-28,Good,NO2,202048,48,34
27920,California,San Mateo,71,2020-12-05,Moderate,PM2.5,202049,49,71
27924,California,San Mateo,63,2020-12-09,Moderate,PM2.5,202050,50,63
27931,California,San Mateo,45,2020-12-16,Good,PM2.5,202051,51,45
27939,California,San Mateo,70,2020-12-24,Moderate,PM2.5,202052,52,70
27946,California,San Mateo,51,2020-12-31,Moderate,PM2.5,202053,53,51
27947,California,Santa Barbara,45,2020-01-01,Good,PM2.5,202001,1,45
27952,California,Santa Barbara,40,2020-01-06,Good,Ozone,202002,2,40
27953,California,Santa Barbara,40,2020-01-07,Good,Ozone,202002,2,40
27961,California,Santa Barbara,43,2020-01-15,Good,Ozone,202003,3,43
27971,California,Santa Barbara,39,2020-01-25,Good,PM2.5,202004,4,39
27975,California,Santa Barbara,40,2020-01-29,Good,Ozone,202005,5,40
27984,California,Santa Barbara,44,2020-02-07,Good,Ozone,202006,6,44
27986,California,Santa Barbara,44,2020-02-09,Good,Ozone,202006,6,44
27991,California,Santa Barbara,45,2020-02-14,Good,PM2.5,202007,7,45
27998,California,Santa Barbara,67,2020-02-21,Moderate,Ozone,202008,8,67
28003,California,Santa Barbara,50,2020-02-26,Good,Ozone,202009,9,50
28010,California,Santa Barbara,45,2020-03-04,Good,PM2.5,202010,10,45
28019,California,Santa Barbara,38,2020-03-13,Good,Ozone,202011,11,38
28020,California,Santa Barbara,38,2020-03-14,Good,Ozone,202011,11,38
28025,California,Santa Barbara,42,2020-03-19,Good,Ozone,202012,12,42
28033,California,Santa Barbara,44,2020-03-27,Good,Ozone,202013,13,44
28034,California,Santa Barbara,44,2020-03-28,Good,Ozone,202013,13,44
28040,California,Santa Barbara,43,2020-04-03,Good,Ozone,202014,14,43
28045,California,Santa Barbara,41,2020-04-08,Good,Ozone,202015,15,41
28053,California,Santa Barbara,49,2020-04-16,Good,Ozone,202016,16,49
28062,California,Santa Barbara,58,2020-04-25,Moderate,Ozone,202017,17,58
28068,California,Santa Barbara,50,2020-05-01,Good,Ozone,202018,18,50
28074,California,Santa Barbara,93,2020-05-07,Moderate,Ozone,202019,19,93
28083,California,Santa Barbara,44,2020-05-16,Good,PM2.5,202020,20,44
28089,California,Santa Barbara,51,2020-05-22,Moderate,PM2.5,202021,21,51
28092,California,Santa Barbara,52,2020-05-25,Moderate,PM2.5,202022,22,52
28101,California,Santa Barbara,54,2020-06-03,Moderate,PM2.5,202023,23,54
28108,California,Santa Barbara,84,2020-06-10,Moderate,Ozone,202024,24,84
28115,California,Santa Barbara,46,2020-06-17,Good,PM2.5,202025,25,46
28123,California,Santa Barbara,37,2020-06-25,Good,Ozone,202026,26,37
28132,California,Santa Barbara,101,2020-07-04,Unhealthy for Sensitive Groups,PM2.5,202027,27,101
28134,California,Santa Barbara,59,2020-07-06,Moderate,PM2.5,202028,28,59
28141,California,Santa Barbara,48,2020-07-13,Good,PM2.5,202029,29,48
28154,California,Santa Barbara,39,2020-07-26,Good,Ozone,202030,30,39
28159,California,Santa Barbara,49,2020-07-31,Good,Ozone,202031,31,49
28162,California,Santa Barbara,45,2020-08-03,Good,PM2.5,202032,32,45
28175,California,Santa Barbara,71,2020-08-16,Moderate,Ozone,202033,33,71
28178,California,Santa Barbara,150,2020-08-19,Unhealthy for Sensitive Groups,Ozone,202034,34,150
28180,California,Santa Barbara,150,2020-08-21,Unhealthy for Sensitive Groups,Ozone,202034,34,150
28183,California,Santa Barbara,55,2020-08-24,Moderate,PM2.5,202035,35,55
28196,California,Santa Barbara,90,2020-09-06,Moderate,Ozone,202036,36,90
28203,California,Santa Barbara,156,2020-09-13,Unhealthy,PM2.5,202037,37,156
28204,California,Santa Barbara,168,2020-09-14,Unhealthy,PM2.5,202038,38,168
28213,California,Santa Barbara,71,2020-09-23,Moderate,Ozone,202039,39,71
28222,California,Santa Barbara,151,2020-10-02,Unhealthy,Ozone,202040,40,151
28226,California,Santa Barbara,77,2020-10-06,Moderate,PM2.5,202041,41,77
28235,California,Santa Barbara,84,2020-10-15,Moderate,Ozone,202042,42,84
28241,California,Santa Barbara,54,2020-10-21,Moderate,PM2.5,202043,43,54
28246,California,Santa Barbara,62,2020-10-26,Moderate,PM10,202044,44,62
28256,California,Santa Barbara,64,2020-11-05,Moderate,PM2.5,202045,45,64
28262,California,Santa Barbara,45,2020-11-11,Good,Ozone,202046,46,45
28273,California,Santa Barbara,51,2020-11-22,Moderate,PM2.5,202047,47,51
28277,California,Santa Barbara,56,2020-11-26,Moderate,PM2.5,202048,48,56
28283,California,Santa Barbara,53,2020-12-02,Moderate,PM2.5,202049,49,53
28289,California,Santa Barbara,58,2020-12-08,Moderate,PM10,202050,50,58
28292,California,Santa Barbara,58,2020-12-11,Moderate,PM2.5,202050,50,58
28300,California,Santa Barbara,51,2020-12-19,Moderate,PM2.5,202051,51,51
28306,California,Santa Barbara,59,2020-12-25,Moderate,PM2.5,202052,52,59
28312,California,Santa Barbara,42,2020-12-31,Good,PM2.5,202053,53,42
28313,California,Santa Clara,62,2020-01-01,Moderate,PM2.5,202001,1,62
28319,California,Santa Clara,43,2020-01-07,Good,PM2.5,202002,2,43
28331,California,Santa Clara,57,2020-01-19,Moderate,PM2.5,202003,3,57
28337,California,Santa Clara,65,2020-01-25,Moderate,PM2.5,202004,4,65
28344,California,Santa Clara,65,2020-02-01,Moderate,PM2.5,202005,5,65
28350,California,Santa Clara,57,2020-02-07,Moderate,PM2.5,202006,6,57
28357,California,Santa Clara,53,2020-02-14,Moderate,PM2.5,202007,7,53
28358,California,Santa Clara,53,2020-02-15,Moderate,PM2.5,202007,7,53
28364,California,Santa Clara,65,2020-02-21,Moderate,PM2.5,202008,8,65
28370,California,Santa Clara,59,2020-02-27,Moderate,PM2.5,202009,9,59
28376,California,Santa Clara,48,2020-03-04,Good,PM2.5,202010,10,48
28384,California,Santa Clara,47,2020-03-12,Good,PM2.5,202011,11,47
28385,California,Santa Clara,47,2020-03-13,Good,PM2.5,202011,11,47
28391,California,Santa Clara,36,2020-03-19,Good,Ozone,202012,12,36
28392,California,Santa Clara,36,2020-03-20,Good,Ozone,202012,12,36
28400,California,Santa Clara,52,2020-03-28,Moderate,PM2.5,202013,13,52
28404,California,Santa Clara,39,2020-04-01,Good,Ozone,202014,14,39
28410,California,Santa Clara,38,2020-04-07,Good,Ozone,202015,15,38
28416,California,Santa Clara,48,2020-04-13,Good,PM2.5,202016,16,48
28427,California,Santa Clara,68,2020-04-24,Moderate,PM2.5,202017,17,68
28433,California,Santa Clara,49,2020-04-30,Good,Ozone,202018,18,49
28440,California,Santa Clara,80,2020-05-07,Moderate,Ozone,202019,19,80
28448,California,Santa Clara,45,2020-05-15,Good,Ozone,202020,20,45
28457,California,Santa Clara,45,2020-05-24,Good,Ozone,202021,21,45
28461,California,Santa Clara,47,2020-05-28,Good,Ozone,202022,22,47
28467,California,Santa Clara,64,2020-06-03,Moderate,Ozone,202023,23,64
28473,California,Santa Clara,44,2020-06-09,Good,Ozone,202024,24,44
28482,California,Santa Clara,58,2020-06-18,Moderate,Ozone,202025,25,58
28487,California,Santa Clara,41,2020-06-23,Good,Ozone,202026,26,41
28498,California,Santa Clara,84,2020-07-04,Moderate,PM2.5,202027,27,84
28505,California,Santa Clara,67,2020-07-11,Moderate,Ozone,202028,28,67
28507,California,Santa Clara,47,2020-07-13,Good,PM2.5,202029,29,47
28520,California,Santa Clara,38,2020-07-26,Good,PM2.5,202030,30,38
28524,California,Santa Clara,44,2020-07-30,Good,Ozone,202031,31,44
28533,California,Santa Clara,48,2020-08-08,Good,PM2.5,202032,32,48
28539,California,Santa Clara,93,2020-08-14,Moderate,Ozone,202033,33,93
28541,California,Santa Clara,93,2020-08-16,Moderate,Ozone,202033,33,93
28544,California,Santa Clara,166,2020-08-19,Unhealthy,PM2.5,202034,34,166
28552,California,Santa Clara,125,2020-08-27,Unhealthy for Sensitive Groups,PM2.5,202035,35,125
28562,California,Santa Clara,154,2020-09-06,Unhealthy,Ozone,202036,36,154
28567,California,Santa Clara,186,2020-09-11,Unhealthy,PM2.5,202037,37,186
28570,California,Santa Clara,181,2020-09-14,Unhealthy,PM2.5,202038,38,181
28577,California,Santa Clara,66,2020-09-21,Moderate,PM2.5,202039,39,66
28588,California,Santa Clara,163,2020-10-02,Unhealthy,PM2.5,202040,40,163
28593,California,Santa Clara,92,2020-10-07,Moderate,PM2.5,202041,41,92
28604,California,Santa Clara,64,2020-10-18,Moderate,Ozone,202042,42,64
28608,California,Santa Clara,53,2020-10-22,Moderate,PM2.5,202043,43,53
28618,California,Santa Clara,92,2020-11-01,Moderate,PM2.5,202044,44,92
28619,California,Santa Clara,76,2020-11-02,Moderate,PM2.5,202045,45,76
28632,California,Santa Clara,66,2020-11-15,Moderate,PM2.5,202046,46,66
28638,California,Santa Clara,72,2020-11-21,Moderate,PM2.5,202047,47,72
28646,California,Santa Clara,79,2020-11-29,Moderate,PM2.5,202048,48,79
28651,California,Santa Clara,105,2020-12-04,Unhealthy for Sensitive Groups,PM2.5,202049,49,105
28656,California,Santa Clara,81,2020-12-09,Moderate,PM2.5,202050,50,81
28667,California,Santa Clara,79,2020-12-20,Moderate,PM2.5,202051,51,79
28671,California,Santa Clara,82,2020-12-24,Moderate,PM2.5,202052,52,82
28678,California,Santa Clara,56,2020-12-31,Moderate,PM2.5,202053,53,56
28741,California,Santa Cruz,38,2020-03-03,Good,PM2.5,202010,10,38
28743,California,Santa Cruz,38,2020-03-05,Good,PM2.5,202010,10,38
28751,California,Santa Cruz,50,2020-03-13,Good,PM2.5,202011,11,50
28766,California,Santa Cruz,45,2020-03-28,Good,PM2.5,202013,13,45
28770,California,Santa Cruz,36,2020-04-01,Good,Ozone,202014,14,36
28775,California,Santa Cruz,37,2020-04-06,Good,Ozone,202015,15,37
28782,California,Santa Cruz,39,2020-04-13,Good,PM2.5,202016,16,39
28803,California,Santa Cruz,42,2020-05-04,Good,Ozone,202019,19,42
28805,California,Santa Cruz,42,2020-05-06,Good,Ozone,202019,19,42
28810,California,Santa Cruz,40,2020-05-11,Good,Ozone,202020,20,40
28817,California,Santa Cruz,34,2020-05-18,Good,Ozone,202021,21,34
28825,California,Santa Cruz,36,2020-05-26,Good,PM2.5,202022,22,36
28833,California,Santa Cruz,44,2020-06-03,Good,PM2.5,202023,23,44
28864,California,Santa Cruz,53,2020-07-04,Moderate,PM2.5,202027,27,53
28872,California,Santa Cruz,35,2020-07-12,Good,PM2.5,202028,28,35
28907,California,Santa Cruz,53,2020-08-16,Moderate,PM2.5,202033,33,53
28912,California,Santa Cruz,426,2020-08-21,Hazardous,PM2.5,202034,34,426
28918,California,Santa Cruz,210,2020-08-27,Very Unhealthy,PM2.5,202035,35,210
28925,California,Santa Cruz,123,2020-09-03,Unhealthy for Sensitive Groups,PM2.5,202036,36,123
28935,California,Santa Cruz,167,2020-09-13,Unhealthy,PM2.5,202037,37,167
28936,California,Santa Cruz,169,2020-09-14,Unhealthy,PM2.5,202038,38,169
28954,California,Santa Cruz,145,2020-10-02,Unhealthy for Sensitive Groups,PM2.5,202040,40,145
28985,California,Santa Cruz,52,2020-11-02,Moderate,PM2.5,202045,45,52
29048,California,Shasta,84,2020-01-04,Moderate,PM2.5,202001,1,84
29051,California,Shasta,41,2020-01-07,Good,Ozone,202002,2,41
29063,California,Shasta,43,2020-01-19,Good,Ozone,202003,3,43
29064,California,Shasta,44,2020-01-20,Good,Ozone,202004,4,44
29076,California,Shasta,44,2020-02-01,Good,Ozone,202005,5,44
29082,California,Shasta,44,2020-02-07,Good,Ozone,202006,6,44
29090,California,Shasta,54,2020-02-15,Moderate,PM2.5,202007,7,54
29096,California,Shasta,51,2020-02-21,Moderate,PM2.5,202008,8,51
29103,California,Shasta,44,2020-02-28,Good,Ozone,202009,9,44
29104,California,Shasta,44,2020-02-29,Good,Ozone,202009,9,44
29109,California,Shasta,47,2020-03-05,Good,Ozone,202010,10,47
29118,California,Shasta,44,2020-03-14,Good,Ozone,202011,11,44
29119,California,Shasta,44,2020-03-15,Good,Ozone,202011,11,44
29126,California,Shasta,42,2020-03-22,Good,Ozone,202012,12,42
29132,California,Shasta,45,2020-03-28,Good,Ozone,202013,13,45
29138,California,Shasta,44,2020-04-03,Good,Ozone,202014,14,44
29147,California,Shasta,45,2020-04-12,Good,Ozone,202015,15,45
29148,California,Shasta,45,2020-04-13,Good,Ozone,202016,16,45
29149,California,Shasta,45,2020-04-14,Good,Ozone,202016,16,45
29158,California,Shasta,46,2020-04-23,Good,Ozone,202017,17,46
29165,California,Shasta,58,2020-04-30,Moderate,Ozone,202018,18,58
29175,California,Shasta,87,2020-05-10,Moderate,Ozone,202019,19,87
29176,California,Shasta,50,2020-05-11,Good,Ozone,202020,20,50
29187,California,Shasta,40,2020-05-22,Good,Ozone,202021,21,40
29194,California,Shasta,58,2020-05-29,Moderate,Ozone,202022,22,58
29197,California,Shasta,45,2020-06-01,Good,Ozone,202023,23,45
29199,California,Shasta,45,2020-06-03,Good,Ozone,202023,23,45
29200,California,Shasta,45,2020-06-04,Good,Ozone,202023,23,45
29201,California,Shasta,45,2020-06-05,Good,Ozone,202023,23,45
29204,California,Shasta,37,2020-06-08,Good,Ozone,202024,24,37
29216,California,Shasta,48,2020-06-20,Good,Ozone,202025,25,48
29222,California,Shasta,48,2020-06-26,Good,Ozone,202026,26,48
29223,California,Shasta,48,2020-06-27,Good,Ozone,202026,26,48
29228,California,Shasta,54,2020-07-02,Moderate,Ozone,202027,27,54
29229,California,Shasta,54,2020-07-03,Moderate,Ozone,202027,27,54
29232,California,Shasta,51,2020-07-06,Moderate,Ozone,202028,28,51
29242,California,Shasta,74,2020-07-16,Moderate,Ozone,202029,29,74
29245,California,Shasta,74,2020-07-19,Moderate,Ozone,202029,29,74
29246,California,Shasta,77,2020-07-20,Moderate,Ozone,202030,30,77
29257,California,Shasta,67,2020-07-31,Moderate,Ozone,202031,31,67
29261,California,Shasta,46,2020-08-04,Good,Ozone,202032,32,46
29265,California,Shasta,46,2020-08-08,Good,Ozone,202032,32,46
29270,California,Shasta,54,2020-08-13,Moderate,Ozone,202033,33,54
29279,California,Shasta,141,2020-08-22,Unhealthy for Sensitive Groups,PM2.5,202034,34,141
29282,California,Shasta,133,2020-08-25,Unhealthy for Sensitive Groups,PM2.5,202035,35,133
29291,California,Shasta,126,2020-09-03,Unhealthy for Sensitive Groups,Ozone,202036,36,126
29300,California,Shasta,166,2020-09-12,Unhealthy,PM2.5,202037,37,166
29303,California,Shasta,129,2020-09-15,Unhealthy for Sensitive Groups,Ozone,202038,38,129
29309,California,Shasta,130,2020-09-21,Unhealthy for Sensitive Groups,PM2.5,202039,39,130
29318,California,Shasta,158,2020-09-30,Unhealthy,PM2.5,202040,40,158
29324,California,Shasta,63,2020-10-06,Moderate,PM2.5,202041,41,63
29332,California,Shasta,42,2020-10-14,Good,Ozone,202042,42,42
29337,California,Shasta,44,2020-10-19,Good,Ozone,202043,43,44
29348,California,Shasta,53,2020-10-30,Moderate,PM2.5,202044,44,53
29352,California,Shasta,43,2020-11-03,Good,Ozone,202045,45,43
29363,California,Shasta,54,2020-11-14,Moderate,PM2.5,202046,46,54
29366,California,Shasta,60,2020-11-17,Moderate,PM2.5,202047,47,60
29378,California,Shasta,62,2020-11-29,Moderate,PM2.5,202048,48,62
29384,California,Shasta,63,2020-12-05,Moderate,PM2.5,202049,49,63
29386,California,Shasta,39,2020-12-07,Good,Ozone,202050,50,39
29395,California,Shasta,64,2020-12-16,Moderate,PM2.5,202051,51,64
29404,California,Shasta,68,2020-12-25,Moderate,PM2.5,202052,52,68
29409,California,Shasta,55,2020-12-30,Moderate,PM2.5,202053,53,55
29413,California,Siskiyou,55,2020-01-03,Moderate,PM2.5,202001,1,55
29420,California,Siskiyou,48,2020-01-10,Good,PM2.5,202002,2,48
29427,California,Siskiyou,54,2020-01-17,Moderate,PM2.5,202003,3,54
29430,California,Siskiyou,54,2020-01-20,Moderate,PM2.5,202004,4,54
29439,California,Siskiyou,40,2020-01-29,Good,PM2.5,202005,5,40
29441,California,Siskiyou,40,2020-01-31,Good,PM2.5,202005,5,40
29446,California,Siskiyou,52,2020-02-05,Moderate,PM2.5,202006,6,52
29456,California,Siskiyou,51,2020-02-15,Moderate,PM2.5,202007,7,51
29463,California,Siskiyou,54,2020-02-22,Moderate,PM2.5,202008,8,54
29465,California,Siskiyou,38,2020-02-24,Good,Ozone,202009,9,38
29475,California,Siskiyou,41,2020-03-05,Good,Ozone,202010,10,41
29484,California,Siskiyou,38,2020-03-14,Good,Ozone,202011,11,38
29490,California,Siskiyou,39,2020-03-20,Good,Ozone,202012,12,39
29493,California,Siskiyou,39,2020-03-23,Good,Ozone,202013,13,39
29501,California,Siskiyou,39,2020-03-31,Good,Ozone,202014,14,39
29513,California,Siskiyou,45,2020-04-12,Good,Ozone,202015,15,45
29519,California,Siskiyou,48,2020-04-18,Good,Ozone,202016,16,48
29524,California,Siskiyou,43,2020-04-23,Good,Ozone,202017,17,43
29531,California,Siskiyou,44,2020-04-30,Good,Ozone,202018,18,44
29540,California,Siskiyou,51,2020-05-09,Moderate,Ozone,202019,19,51
29542,California,Siskiyou,40,2020-05-11,Good,Ozone,202020,20,40
29554,California,Siskiyou,41,2020-05-23,Good,Ozone,202021,21,41
29560,California,Siskiyou,37,2020-05-29,Good,Ozone,202022,22,37
29566,California,Siskiyou,45,2020-06-04,Good,Ozone,202023,23,45
29570,California,Siskiyou,29,2020-06-08,Good,Ozone,202024,24,29
29580,California,Siskiyou,36,2020-06-18,Good,Ozone,202025,25,36
29587,California,Siskiyou,45,2020-06-25,Good,Ozone,202026,26,45
29588,California,Siskiyou,45,2020-06-26,Good,Ozone,202026,26,45
29594,California,Siskiyou,44,2020-07-02,Good,Ozone,202027,27,44
29596,California,Siskiyou,44,2020-07-04,Good,Ozone,202027,27,44
29603,California,Siskiyou,44,2020-07-11,Good,Ozone,202028,28,44
29606,California,Siskiyou,44,2020-07-14,Good,Ozone,202029,29,44
29607,California,Siskiyou,44,2020-07-15,Good,Ozone,202029,29,44
29618,California,Siskiyou,44,2020-07-26,Good,Ozone,202030,30,44
29619,California,Siskiyou,63,2020-07-27,Moderate,PM2.5,202031,31,63
29630,California,Siskiyou,43,2020-08-07,Good,Ozone,202032,32,43
29639,California,Siskiyou,54,2020-08-16,Moderate,PM2.5,202033,33,54
29646,California,Siskiyou,153,2020-08-23,Unhealthy,PM2.5,202034,34,153
29648,California,Siskiyou,155,2020-08-25,Unhealthy,PM2.5,202035,35,155
29660,California,Siskiyou,150,2020-09-06,Unhealthy for Sensitive Groups,PM2.5,202036,36,150
29666,California,Siskiyou,359,2020-09-12,Hazardous,PM2.5,202037,37,359
29668,California,Siskiyou,200,2020-09-14,Unhealthy,PM2.5,202038,38,200
29677,California,Siskiyou,160,2020-09-23,Unhealthy,PM2.5,202039,39,160
29684,California,Siskiyou,176,2020-09-30,Unhealthy,PM2.5,202040,40,176
29691,California,Siskiyou,159,2020-10-07,Unhealthy,PM2.5,202041,41,159
29698,California,Siskiyou,41,2020-10-14,Good,Ozone,202042,42,41
29706,California,Siskiyou,35,2020-10-22,Good,Ozone,202043,43,35
29707,California,Siskiyou,35,2020-10-23,Good,Ozone,202043,43,35
29714,California,Siskiyou,40,2020-10-30,Good,PM2.5,202044,44,40
29721,California,Siskiyou,38,2020-11-06,Good,Ozone,202045,45,38
29726,California,Siskiyou,33,2020-11-11,Good,Ozone,202046,46,33
29737,California,Siskiyou,73,2020-11-22,Moderate,PM2.5,202047,47,73
29744,California,Siskiyou,57,2020-11-29,Moderate,PM2.5,202048,48,57
29748,California,Siskiyou,68,2020-12-03,Moderate,PM2.5,202049,49,68
29754,California,Siskiyou,59,2020-12-09,Moderate,PM2.5,202050,50,59
29764,California,Siskiyou,57,2020-12-19,Moderate,PM2.5,202051,51,57
29769,California,Siskiyou,53,2020-12-24,Moderate,PM2.5,202052,52,53
29775,California,Siskiyou,54,2020-12-30,Moderate,PM2.5,202053,53,54
29779,California,Solano,79,2020-01-03,Moderate,PM2.5,202001,1,79
29782,California,Solano,45,2020-01-06,Good,PM2.5,202002,2,45
29783,California,Solano,45,2020-01-07,Good,PM2.5,202002,2,45
29795,California,Solano,48,2020-01-19,Good,PM2.5,202003,3,48
29796,California,Solano,65,2020-01-20,Moderate,PM2.5,202004,4,65
29808,California,Solano,68,2020-02-01,Moderate,PM2.5,202005,5,68
